id,name,degree,peel,diversity,betweenness,pagerank,norm_peel,norm_diversity,norm_betweenness,norm_pagerank
184,Dryn,1,1,-0.0,0.0,0.00022691425926064593,0.07692307692307693,-0.0,0.0,0.00635725209812856
185,Dunsen,13,12,0.8981370031878679,4.277256166433589e-05,0.001547673215101304,0.9230769230769231,0.3641536181176442,0.00022263505275926449,0.043359764282678216
186,Dunstan Drumm,3,3,0.6365141682948128,7.341538162316642e-06,0.0004667861795611054,0.23076923076923078,0.2580774832180193,3.821337026592834e-05,0.013077527296262366
187,Dywen,8,6,1.0735428464085233,0.0005529332502742543,0.0008611576328170236,0.46153846153846156,0.4352726926252746,0.00287806758718882,0.024126276532304793
188,Ebben,4,3,1.0397207708399179,1.0561390723930527e-06,0.000558816122587527,0.23076923076923078,0.421559382576986,5.497299412380163e-06,0.01565584718810901
189,Eddard Stark,74,13,2.290519575245302,0.07873239257251868,0.018938219584721857,1.0,0.9287012869242546,0.40980922563871836,0.5305750135847576
190,Eddison Tollett,20,8,1.3399964403809743,0.0031269488836337253,0.002152903725630999,0.6153846153846154,0.5433074801477986,0.016276051809723347,0.06031596150647965
191,Edmure Tully,24,10,2.025230300149618,0.0034605664171716913,0.0037022671011234603,0.7692307692307693,0.8211385776371363,0.018012561251536177,0.10372307748811177
192,Edric Storm,6,5,1.3296613488547582,0.001610784391297877,0.0008971207385885931,0.38461538461538464,0.5391170716026767,0.00838427847166845,0.02513382242371974
193,Edwyn Frey,4,4,1.3862943611198906,1.0358287056162632e-06,0.000544131910002977,0.3076923076923077,0.5620791767693147,5.3915821159882365e-06,0.015244452851029173
194,Elbert Arryn,1,1,-0.0,0.0,0.00022818631887924429,0.07692307692307693,-0.0,0.0,0.006392890244914171
195,Elder Brother,3,3,0.6365141682948128,0.0,0.0003922277923050536,0.23076923076923078,0.2580774832180193,0.0,0.0109886922210185
196,Eldon Estermont,2,1,0.6931471805599453,0.0025157232704402514,0.0006953291257186581,0.07692307692307693,0.28103958838465737,0.013094567200289547,0.019480408845912796
197,Elia Martell,9,7,1.303092403761719,0.0027000364368445304,0.0009367598499373608,0.5384615384615384,0.5283445753678507,0.014053933904782693,0.026244355647197994
198,Elinor Tyrell,5,4,0.9502705392332347,3.1556686665569214e-05,0.0008078656814070859,0.3076923076923077,0.3852913907612414,0.00016425540877890892,0.02263324400531389
199,Ellaria Sand,6,6,1.3296613488547582,0.0009887935253495568,0.0004649048733380286,0.46153846153846156,0.5391170716026767,0.005146759747798138,0.013024820436971785
200,Elmar Frey,9,9,0.8486855577264172,0.00010540406240307717,0.0006779189918552049,0.6923076923076923,0.3441033109573592,0.0005486376798824413,0.01899264483146625
201,Elys Waynwood,1,1,-0.0,0.0,0.0005048991930779601,0.07692307692307693,-0.0,0.0,0.014145305213505172
202,Emmett,5,4,1.6094379124341005,2.224992657579021e-05,0.0006430531012755831,0.3076923076923077,0.652553716045916,0.0001158128806024068,0.018015838628265855
203,Emmon Cuy,3,3,0.6365141682948128,1.6923653517199903e-05,0.0003863628696355706,0.23076923076923078,0.2580774832180193,8.80891475065178e-05,0.010824379973443503
204,Emmon Frey,8,5,1.559581156259877,0.0004642051180933734,0.0008306105779581173,0.38461538461538464,0.632339073865479,0.002416229632652829,0.023270467253389594
205,Emmond,1,1,-0.0,0.0,0.00029000769822664556,0.07692307692307693,-0.0,0.0,0.00812488405987329
206,Emrick,3,3,1.0986122886681096,0.0,0.0004753671830790598,0.23076923076923078,0.44543720880779086,0.0,0.013317933530741897
207,Eon Hunter,3,3,1.0986122886681096,0.0,0.00029377968188397374,0.23076923076923078,0.44543720880779086,0.0,0.008230560323223985
208,Eroeh,1,1,-0.0,0.0,0.00028280081298517917,0.07692307692307693,-0.0,0.0,0.007922975257528447
209,Errok,3,3,1.0986122886681096,1.0561390723930527e-06,0.000457692066052009,0.23076923076923078,0.44543720880779086,5.497299412380163e-06,0.012822745722047082
210,Euron Greyjoy,13,5,1.8043716191528456,0.00800488330133853,0.0044617931872392245,0.38461538461538464,0.7315904491309086,0.04166614172214158,0.12500203466019738
211,Eustace Brune,1,1,-0.0,0.0,0.00024173640198557543,0.07692307692307693,-0.0,0.0,0.006772510699522065
212,Ezzara,1,1,-0.0,0.0,0.00022382668677898995,0.07692307692307693,-0.0,0.0,0.0062707503652666115
213,Falyse Stokeworth,4,3,1.0397207708399179,5.514313720210223e-06,0.0005849249453016547,0.23076923076923078,0.421559382576986,2.8702501750176642e-05,0.016387314520835777
214,Farlen,1,1,-0.0,0.0,0.00027903166903280377,0.07692307692307693,-0.0,0.0,0.007817378551629662
215,Florian the Fool,2,1,0.6931471805599453,0.002515723270440252,0.0007957623249073393,0.07692307692307693,0.28103958838465737,0.01309456720028955,0.022294155184923673
216,Fogo,1,1,-0.0,0.0,0.00032842569973553376,0.07692307692307693,-0.0,0.0,0.009201206550553552
217,Forley Prester,2,2,0.6931471805599453,0.0,0.0002689830026841195,0.15384615384615385,0.28103958838465737,0.0,0.007535854131627529
218,Franklyn Flowers,3,2,0.6365141682948128,0.0025157232704402514,0.000562058709051081,0.15384615384615385,0.2580774832180193,0.013094567200289547,0.0157466918078608
219,Franklyn Fowler,1,1,-0.0,0.0,0.00023997004381259813,0.07692307692307693,-0.0,0.0,0.006723024236054346
220,Frenken,1,1,-0.0,0.0,0.00027968119716303454,0.07692307692307693,-0.0,0.0,0.00783557579530292
221,Frenya,2,2,0.6931471805599453,0.0,0.0003811212799787448,0.15384615384615385,0.28103958838465737,0.0,0.010677531084563808
222,Fulk,2,2,0.6931471805599453,0.0,0.00031272565994300625,0.15384615384615385,0.28103958838465737,0.0,0.00876135269898444
223,Galazza Galare,6,5,1.5607104090414063,7.684087032585522e-05,0.000950140298496049,0.38461538461538464,0.6327969343975625,0.0003999636812337319,0.026619223603715058
224,Galbart Glover,8,6,1.320888343149322,0.0009463070916218518,0.0006726822743096925,0.46153846153846156,0.5355600176587217,0.0049256140168327765,0.018845932440134
225,Galyeon of Cuy,1,1,-0.0,0.0,0.00021757957098717703,0.07692307692307693,-0.0,0.0,0.0060957305577668255
226,Gared,3,2,0.6365141682948128,0.0010209530259182218,0.0009308952667751557,0.15384615384615385,0.2580774832180193,0.005314152857474482,0.026080052911292124
227,Garin (orphan),9,5,1.4270610433807247,0.0007984165298626007,0.001327989098404304,0.38461538461538464,0.5786082082992959,0.004155830264382855,0.03720507256630914
228,Gariss,2,1,0.6931471805599453,0.0025157232704402514,0.0010459960972825219,0.07692307692307693,0.28103958838465737,0.013094567200289547,0.029304729045015368
229,Garlan Tyrell,7,6,0.796311640173813,0.0025191681291368,0.0007659678464168515,0.46153846153846156,0.32286807456905664,0.013112498001434285,0.021459430159209304
230,Garrett Paege,1,1,-0.0,0.0,0.00022052606328345077,0.07692307692307693,-0.0,0.0,0.0061782797743459815
231,Garth (Wolfs Den),2,2,0.6931471805599453,0.0,0.0003247619879514509,0.15384615384615385,0.28103958838465737,0.0,0.009098563642601499
232,Garth Greyfeather,3,3,0.6365141682948128,0.0,0.0004623545866107012,0.23076923076923078,0.2580774832180193,0.0,0.01295337135439338
233,Garth Tyrell,1,1,-0.0,0.0,0.0002153891824952933,0.07692307692307693,-0.0,0.0,0.006034364419379949
234,Gawen Westerling,2,2,-0.0,2.6403476809826316e-06,0.0003122565403049861,0.15384615384615385,-0.0,1.3743248530950406e-05,0.008748209797287586
235,Gelmarr,1,1,-0.0,0.0,0.0004088405727577139,0.07692307692307693,-0.0,0.0,0.011454117504262215
236,Gendel,2,2,0.6931471805599453,0.0,0.00038512812236562657,0.15384615384615385,0.28103958838465737,0.0,0.010789787173069975
237,Gendry,20,8,2.029682547488822,0.012466571947344258,0.003370625283276919,0.6153846153846154,0.82294376100178,0.06488963473839321,0.09443176785776214
238,Genna Lannister,3,3,0.6365141682948128,0.0,0.00037173464715366185,0.23076923076923078,0.2580774832180193,0.0,0.01041455426055965
239,Gerald Gower,1,1,-0.0,0.0,0.000325152613308873,0.07692307692307693,-0.0,0.0,0.009109507440849988
240,Gerold Dayne,5,5,1.0549201679861442,9.13449524994067e-06,0.0006729146908044054,0.38461538461538464,0.4277220453381901,4.754587410170182e-05,0.018852443843399125
241,Gerold Grafton,1,1,-0.0,0.0,0.00036738046377677105,0.07692307692307693,-0.0,0.0,0.01029256703287917
242,Gerold Hightower,8,5,1.4941751382893083,0.008395746967701958,0.00109586692887728,0.38461538461538464,0.6058199147548861,0.04370062246391719,0.030701915144400252
243,Gerrick Kingsblood,2,1,0.6931471805599453,0.002515723270440252,0.0005536897468577148,0.07692307692307693,0.28103958838465737,0.01309456720028955,0.015512226143885829
244,Gerris Drinkwater,9,4,1.3030924037617193,0.0026569802075641275,0.0018082258727700144,0.3076923076923077,0.5283445753678508,0.013829822336420626,0.05065943304318018
245,Ghael,2,2,0.6931471805599453,0.0,0.00038677454197039347,0.15384615384615385,0.28103958838465737,0.0,0.010835913425870959
246,Gilly,14,8,1.3517839942896461,0.0011253101845081364,0.0026976514931971664,0.6153846153846154,0.5480867959864333,0.005857341308304279,0.07557766828328015
247,Gilwood Hunter,5,4,0.5004024235381879,0.00027540373047904473,0.0006925988585969309,0.3076923076923077,0.20289037463046417,0.0014335013307473922,0.019403917414988155
248,Godric Borrell,1,1,-0.0,0.0,0.0003129814712545349,0.07692307692307693,-0.0,0.0,0.008768519533727393
249,Godry Farring,7,5,1.5498260458782016,0.0010104752243697882,0.0006367653697078186,0.38461538461538464,0.6283838212391923,0.005259614952570796,0.01783968092521148
250,Goghor the Giant,4,4,0.5623351446188083,1.0561390723930527e-06,0.0007185281338451955,0.3076923076923077,0.2280012701634715,5.497299412380163e-06,0.02013035452833695
251,Gormon Tyrell,1,1,-0.0,0.0,0.0003775908196541364,0.07692307692307693,-0.0,0.0,0.010578621362543228
252,Gormond Goodbrother,1,1,-0.0,0.0,0.00034079044181233015,0.07692307692307693,-0.0,0.0,0.009547618374855179
253,Gorne,2,2,0.6931471805599453,0.0,0.00038512812236562657,0.15384615384615385,0.28103958838465737,0.0,0.010789787173069975
254,Gorold Goodbrother,2,2,-0.0,0.0,0.0005217304666591614,0.15384615384615385,-0.0,0.0,0.0146168518216245
255,Grazdan mo Eraz,1,1,-0.0,0.0,0.0002571726571783116,0.07692307692307693,-0.0,0.0,0.007204974335923822
256,Grazhar,3,3,1.0986122886681096,3.762638313722416e-05,0.0004393966563317749,0.23076923076923078,0.44543720880779086,0.00019584872799145373,0.012310179732544934
257,Greenbeard,7,6,1.277034259466139,5.723896579844491e-06,0.0007292196159936392,0.46153846153846156,0.517779185574327,2.9793399493881776e-05,0.020429888138704843
258,Gregor Clegane,33,13,1.6627558416588513,0.005485884423111073,0.004225564073475778,1.0,0.6741717061396525,0.028554524687001218,0.11838381668656747
259,Grenn,15,8,1.3378606778364337,0.00047468108382777075,0.0032038716259047365,0.6153846153846154,0.5424415257830703,0.0024707579819783854,0.08975998107074389
260,Gretchel,4,4,1.0397207708399179,1.2025488310785856e-05,0.0005525347462967894,0.3076923076923077,0.421559382576986,6.259375450874803e-05,0.015479867535117885
261,Grey Worm,8,8,0.7356219397587946,3.260442671574265e-05,0.0008710499825572524,0.6153846153846154,0.29826116725963586,0.00016970899052084267,0.02440342157090395
262,Greydon Goodbrother,1,1,-0.0,0.0,0.00029000769822664556,0.07692307692307693,-0.0,0.0,0.00812488405987329
263,Grigg,3,3,1.0986122886681096,1.0561390723930527e-06,0.00047658606465410166,0.23076923076923078,0.44543720880779086,5.497299412380163e-06,0.013352081836254089
264,Grimtongue,4,3,1.0397207708399179,0.0012712350293113668,0.0008765347971436362,0.23076923076923078,0.421559382576986,0.006616893326175199,0.02455708467321734
265,Grisel,1,1,-0.0,0.0,0.00021761980876924613,0.07692307692307693,-0.0,0.0,0.006096857863407803
266,Groleo,6,5,1.242453324894,3.574648264789317e-05,0.0006032352800295222,0.38461538461538464,0.5037581927885527,0.0001860636758847115,0.016900298650812665
267,Grunt,3,3,0.6365141682948128,0.0,0.00048144758236068856,0.23076923076923078,0.2580774832180193,0.0,0.01348828259217392
268,Guncer Sunglass,2,2,0.6931471805599453,0.0,0.0002749175526789027,0.15384615384615385,0.28103958838465737,0.0,0.007702117065163357
269,Gunthor son of Gurn,1,1,-0.0,0.0,0.00025642938422971117,0.07692307692307693,-0.0,0.0,0.0071841507282432455
270,Guyard Morrigen,2,2,0.6931471805599453,0.0,0.00041561675988193445,0.15384615384615385,0.28103958838465737,0.0,0.01164395982599697
271,Gyles Grafton,2,2,0.6931471805599453,0.0,0.0005299445583293277,0.15384615384615385,0.28103958838465737,0.0,0.014846978617862562
272,Gyles Rosby,18,10,1.9230688680951125,0.00041544063958593125,0.0012777479779362436,0.7692307692307693,0.7797167734105195,0.0021624061106837256,0.035797512417605426
273,Gynir,2,2,0.6931471805599453,8.059849892462413e-05,0.0005128581154353178,0.15384615384615385,0.28103958838465737,0.0004195224780133548,0.01436828316129926
274,Hagen,6,3,0.8675632284814612,0.001299750784265979,0.000997847369307523,0.23076923076923078,0.3517573460129051,0.006765320410309463,0.027955789569203547
275,Haggo,6,5,1.3296613488547582,3.1156102635595054e-06,0.0007775836884088133,0.38461538461538464,0.5391170716026767,1.621703326652148e-05,0.021784860725430826
276,Haggon,1,1,-0.0,0.0,0.00043714234697925583,0.07692307692307693,-0.0,0.0,0.012247022781069834
277,Hairy Hal,3,3,0.6365141682948128,0.0,0.00045139665900301363,0.23076923076923078,0.2580774832180193,0.0,0.012646372981959256
278,Hake,1,1,-0.0,0.0,0.00023245239342336882,0.07692307692307693,-0.0,0.0,0.0065124090069116555
279,Halder,8,5,1.3862943611198906,4.41275350835677e-05,0.0009313314004407383,0.38461538461538464,0.5620791767693147,0.00022968781198012746,0.026092271674756452
280,Haldon,11,6,1.6417347121875212,0.00028533775978800295,0.001811174953229975,0.46153846153846156,0.6656485962725234,0.0014852088519538224,0.050742054770006526
281,Hali,1,1,-0.0,0.0,0.00021666477900102426,0.07692307692307693,-0.0,0.0,0.006070101655941662
282,Hallis Mollen,6,5,1.3296613488547582,0.00011802353185795967,0.0007369815334414773,0.38461538461538464,0.5391170716026767,0.000614323159979003,0.020647346777670716
283,Hallyne,2,2,-0.0,0.0,0.00026219381359939356,0.15384615384615385,-0.0,0.0,0.007345647545694606
284,Halys Hornwood,1,1,-0.0,0.0,0.00022269434072179643,0.07692307692307693,-0.0,0.0,0.006239026447292675
285,Hareth (Moles Town),11,5,1.6417347121875212,0.0022034372154386126,0.001266545395088234,0.38461538461538464,0.6656485962725234,0.011469090033948966,0.03548365976001125
286,Harl,1,1,-0.0,0.0,0.0003083927529980496,0.07692307692307693,-0.0,0.0,0.008639961553903595
287,Harma,8,6,1.3862943611198906,3.906205797750876e-05,0.0007188477652030708,0.46153846153846156,0.5620791767693147,0.0002033215454093177,0.020139309351745144
288,Harra,2,2,0.6931471805599453,0.0,0.0003675460025848094,0.15384615384615385,0.28103958838465737,0.0,0.010297204784328341
289,Harras Harlaw,1,1,-0.0,0.0,0.00026781674873073847,0.07692307692307693,-0.0,0.0,0.007503180246715052
290,Harren Hoare,3,3,1.0986122886681096,7.666810865224728e-05,0.00040991885730077215,0.23076923076923078,0.44543720880779086,0.00039906444109421614,0.01148432682956452
291,Harrold Hardyng,3,3,0.6365141682948128,8.45011842588003e-06,0.00043220502809171435,0.23076923076923078,0.2580774832180193,4.3983630822291175e-05,0.012108698371844855
292,Harry Strickland,3,2,0.6365141682948128,5.341046166102009e-06,0.0006402910827460865,0.15384615384615385,0.2580774832180193,2.7800628456893966e-05,0.017938457646793277
293,Harwin,11,7,1.7986522062521288,0.0003581147496719146,0.0010405261117504697,0.5384615384615384,0.7292714878878999,0.0018640196678600177,0.029151481394939626
294,Harwood Stout,1,1,-0.0,0.0,0.0002639334260365492,0.07692307692307693,-0.0,0.0,0.007394384698009636
295,Harys Swyft,9,8,1.2148896539491203,8.291541294207707e-05,0.0006254212827028665,0.6153846153846154,0.4925823805599561,0.0004315822250671399,0.01752186387330578
296,Hayhead,2,2,0.6931471805599453,0.0,0.00030551709681532013,0.15384615384615385,0.28103958838465737,0.0,0.008559396888815032
297,Helman Tallhart,4,3,1.3862943611198906,0.0001360368748102744,0.00043929906376854967,0.23076923076923078,0.5620791767693147,0.0007080842395709046,0.012307445569741119
298,Hero,4,4,1.0397207708399179,0.0,0.00048428083044806976,0.3076923076923077,0.421559382576986,0.0,0.013567659147912242
299,Heward,2,2,0.6931471805599453,0.0,0.00031645513088493954,0.15384615384615385,0.28103958838465737,0.0,0.008865837921939429
300,High Septon (fat one),3,3,-0.0,0.0,0.00029990824093164545,0.23076923076923078,-0.0,0.0,0.008402258633375412
301,High Septon (Tyrions),4,4,-0.0,0.0,0.00041037946321130167,0.3076923076923077,-0.0,0.0,0.01149723120983866
302,High Sparrow,8,6,1.9061547465398496,3.7670955688646395e-05,0.0009841546910767179,0.46153846153846156,0.7728588680578078,0.00019608073215373375,0.02757217415563098
303,Hizdahr zo Loraq,22,8,1.857200790585802,0.00592832746013785,0.004349047410071825,0.6153846153846154,0.7530102702174297,0.030857480719058535,0.12184333793136251
304,Hobb,11,8,1.1209503926735833,8.698513886562545e-05,0.00077365890734754,0.6153846153846154,0.45449429182141654,0.00045276551665522413,0.021674903675055177
305,Hobber Redwyne,1,1,-0.0,0.0,0.0006431100445728975,0.07692307692307693,-0.0,0.0,0.018017433957257106
306,Hodor,11,8,1.6417347121875212,0.0002134844286073463,0.0037788064393745567,0.6153846153846154,0.6656485962725234,0.0011112057631541892,0.10586741108033103
307,Holly,4,3,1.3862943611198906,8.742216510747487e-06,0.0006642640839677304,0.23076923076923078,0.5620791767693147,4.550402777783685e-05,0.01861008759552945
308,Hop Robin,3,3,1.0986122886681096,0.0,0.0003864652697065812,0.23076923076923078,0.44543720880779086,0.0,0.010827248823855997
309,Horas Redwyne,2,1,0.6931471805599453,0.002515723270440252,0.0007599250460710471,0.07692307692307693,0.28103958838465737,0.01309456720028955,0.02129013447324357
310,Horton Redfort,4,4,-0.0,1.848243376687842e-06,0.0006873682689691067,0.3076923076923077,-0.0,9.620273971665283e-06,0.01925737670399767
311,Hosteen Frey,4,2,1.0397207708399179,0.0009686358251757085,0.0007485406829646014,0.15384615384615385,0.421559382576986,0.0050418370948850655,0.020971189042136143
312,Hoster Blackwood,1,1,-0.0,0.0,0.00023122068069284223,0.07692307692307693,-0.0,0.0,0.006477901222491473
313,Hoster Tully,10,7,1.6094379124341005,0.00034754489115998384,0.0012193689935448494,0.5384615384615384,0.652553716045916,0.0018090025981336607,0.034161961076680195
314,Hot Pie,11,6,2.019814992492946,0.0030402015438026754,0.0026569045802350196,0.46153846153846156,0.8189429172096091,0.015824524058554893,0.07443609878136831
315,Hother Umber,4,4,1.0397207708399179,4.296138784731472e-05,0.0004632092559267337,0.3076923076923077,0.421559382576986,0.00022361791012328523,0.012977315853607563
316,Hotho Harlaw,4,3,1.0397207708399179,0.000591415533504747,0.0007357991822516481,0.23076923076923078,0.421559382576986,0.003078371352592269,0.02061422191100629
317,Howland Reed,2,2,0.6931471805599453,0.0,0.00024593760548545095,0.15384615384615385,0.28103958838465737,0.0,0.006890212027994201
318,Hugh,1,1,-0.0,0.0,0.00022057605826797917,0.07692307692307693,-0.0,0.0,0.006179680438726107
319,Hugh Hungerford,1,1,-0.0,0.0,0.00042418634411595763,0.07692307692307693,-0.0,0.0,0.011884046136700148
320,Hugo Vance,1,1,-0.0,0.0,0.00022052606328345077,0.07692307692307693,-0.0,0.0,0.0061782797743459815
321,Hullen,6,6,1.242453324894,4.645095461136197e-05,0.0004044886359440139,0.46153846153846156,0.5037581927885527,0.00024178142080374137,0.011332193216515987
322,Humfrey Hewett,2,2,-0.0,0.0,0.0003665108801464166,0.15384615384615385,-0.0,0.0,0.01026820469277511
323,Husband,2,2,0.6931471805599453,0.0,0.0002799708382837331,0.15384615384615385,0.28103958838465737,0.0,0.007843690409290886
324,Hyle Hunt,7,6,1.1537419427010902,0.00028589896892122866,0.000925346421063956,0.46153846153846156,0.46778977073367395,0.0014881299962604274,0.02592459590671844
325,Illifer,2,2,0.6931471805599453,0.0,0.0006678606618264949,0.15384615384615385,0.28103958838465737,0.0,0.018710849672858625
326,Illyrio Mopatis,12,8,1.4241299173467734,0.0012025118566061767,0.0017207125731104028,0.6153846153846154,0.5774197702919167,0.0062591829954011255,0.0482076518739934
327,Ilyn Payne,22,12,1.1164855969563523,0.0008953002190407166,0.002676977156315198,0.9230769230769231,0.4526840206614321,0.004660118630858389,0.07499845403756217
328,Imry Florent,1,1,-0.0,0.0,0.00022995529778836255,0.07692307692307693,-0.0,0.0,0.006442450131182136
329,Irri,15,8,0.7201248812718097,0.0009928756172477402,0.0027590765204726577,0.6153846153846154,0.2919778163920223,0.005168007405402851,0.07729855785979715
330,Jacelyn Bywater,9,9,1.4270610433807247,1.5170614668018605e-05,0.000706274680475428,0.6923076923076923,0.5786082082992959,7.8964421712927e-05,0.019787060579344536
331,Jack Be Lucky,1,1,-0.0,0.0,0.0002519526711088141,0.07692307692307693,-0.0,0.0,0.007058730695261306
332,Jack Bulwer,5,3,1.3321790402101223,0.00015322184775261639,0.0005666641045946883,0.23076923076923078,0.540137880692053,0.0007975335783247949,0.015875717020193
333,Jacks,1,1,-0.0,0.0,0.00022747264636784534,0.07692307692307693,-0.0,0.0,0.006372895925979563
334,Jaehaerys I Targaryen,1,1,-0.0,0.0,0.000255910979434676,0.07692307692307693,-0.0,0.0,0.007169627048763359
335,Jafer Flowers,1,1,-0.0,0.0,0.00024904434107803276,0.07692307692307693,-0.0,0.0,0.00697725063644756
336,Jaime Lannister,101,13,2.398059965543773,0.10083800602581632,0.019753549619362133,1.0,0.9723040135483354,0.524870943383681,0.5534173796408738
337,Jalabhar Xho,5,4,1.3321790402101223,0.0008068399044143494,0.0004813713748057615,0.3076923076923077,0.540137880692053,0.004199674690920985,0.013486147553855781
338,Janos Slynt,23,11,1.2745867321914788,0.007182701709281776,0.0022850660314846323,0.8461538461538461,0.5167868248216293,0.03738661215920037,0.06401863360350477
339,Jaqen Hghar,6,5,1.3296613488547582,2.8127681875127336e-05,0.0009823491045592892,0.38461538461538464,0.5391170716026767,0.00014640712864963295,0.027521588667025386
340,Jared Frey,3,2,-0.0,6.072799666260053e-06,0.0006216896157124188,0.15384615384615385,-0.0,3.1609471621185934e-05,0.01741731712564066
341,Jaremy Rykker,5,4,1.6094379124341005,0.002518574845935713,0.0007130310805730372,0.3076923076923077,0.652553716045916,0.013109409908702975,0.019976348545804965
342,Jarl,8,6,1.0735428464085233,2.0665121183157397e-05,0.0010297574500891188,0.46153846153846156,0.4352726926252746,0.00010756382516890518,0.028849785515783686
343,Jarman Buckwell,3,3,1.0986122886681096,0.0,0.00038044545448138393,0.23076923076923078,0.44543720880779086,0.0,0.01065859709127901
344,Jason Mallister,3,3,1.0986122886681096,6.50716757617291e-05,0.00036562382882297236,0.23076923076923078,0.44543720880779086,0.0003387039588612222,0.010243352976071683
345,Jeor Mormont,28,8,1.9258921746528594,0.017268244121323512,0.00613686140809385,0.6153846153846154,0.7808614955346606,0.08988277277337609,0.17193090989366044
346,Jeyne Farman,1,1,-0.0,0.0,0.0003388897433391749,0.07692307692307693,-0.0,0.0,0.00949436822038826
347,Jeyne Heddle,1,1,-0.0,0.0,0.0002364560103622878,0.07692307692307693,-0.0,0.0,0.006624574730951987
348,Jeyne Poole,13,9,1.7782333057997073,0.0017269045633507547,0.0016252584871232698,0.6923076923076923,0.7209925544386141,0.008988694471680048,0.045533400857799604
349,Jeyne Westerling,5,4,1.3321790402101223,0.0010151926512412053,0.0008235481708947262,0.3076923076923077,0.540137880692053,0.005284169586184934,0.023072606165823434
350,Jhiqui,12,8,0.7214636866925115,7.182201689636638e-05,0.0022765924167813,0.6153846153846154,0.2925206409679763,0.00037384009511714583,0.06378123598456706
351,Jhogo,12,8,1.234267866079077,0.0001653972795545672,0.0017715613494345428,0.6153846153846154,0.5004393623285814,0.0008609078022692618,0.04963223616863923
352,Joanna Lannister,1,1,-0.0,0.0,0.00022609070211539707,0.07692307692307693,-0.0,0.0,0.006334179240536353
353,Jocelyn Swyft,5,5,1.6094379124341005,1.8331556756536557e-06,0.0005050465929239021,0.38461538461538464,0.652553716045916,9.541741122916996e-06,0.014149434782016784
354,Joffrey Baratheon,69,13,2.1089291766863583,0.03175872220136577,0.017420083920617616,1.0,0.8550746571161603,0.16530702201929187,0.48804277622198955
355,Jojen Reed,10,8,1.0888999753452235,0.00027159899402713394,0.0026320495874066737,0.6153846153846154,0.4414993084381728,0.0014136973333306897,0.07373975886944821
356,Jommo,2,2,0.6931471805599453,0.0,0.0003297587999236307,0.15384615384615385,0.28103958838465737,0.0,0.009238554815908972
357,Jon Arryn,17,12,1.2033320406994705,0.008811733114888837,0.0025089654963210235,0.9230769230769231,0.4878962951779645,0.045865867991011625,0.07029142292595116
358,Jon Connington,16,7,1.7868083399845722,0.012689826639969013,0.0026038824986098297,0.5384615384615384,0.7244693399544291,0.06605169560959676,0.07295062695268213
359,Jon Fossoway,1,1,-0.0,0.0,0.0002455363566430011,0.07692307692307693,-0.0,0.0,0.0068789706011493324
360,Jon Snow,114,12,2.2779643229446718,0.19211961968354507,0.03569376450045841,0.9230769230769231,0.9236107043790235,1.0,1.0
361,Jon Umber (Greatjon),14,8,1.9328065726143309,0.001360963916104943,0.0015934515088727424,0.6153846153846154,0.7836649687529312,0.0070839402990006475,0.0446422934418217
362,Jon Umber (Smalljon),2,2,0.6931471805599453,0.0,0.00029329607239009985,0.15384615384615385,0.28103958838465737,0.0,0.008217011472307247
363,Jonos Bracken,2,2,0.6931471805599453,0.0,0.00034894988897995463,0.15384615384615385,0.28103958838465737,0.0,0.009776214245361348
364,Jonothor Darry,2,2,-0.0,0.0,0.0005549720964970926,0.15384615384615385,-0.0,0.0,0.015548152576900797
365,Jonquil,1,1,-0.0,0.0,0.0006832709531389845,0.07692307692307693,-0.0,0.0,0.01914258590265001
366,Jorah Mormont,26,8,1.6557077759553545,0.01082677777503874,0.004940556021902115,0.6153846153846154,0.6713140367445052,0.056354357732293844,0.13841510109808297
367,Joramun,2,2,-0.0,0.0,0.00030079664437118156,0.15384615384615385,-0.0,0.0,0.008427148231095615
368,Jory Cassel,21,12,1.6818540802705724,0.004878100313441595,0.002033502671178931,0.9230769230769231,0.6819151714076986,0.025390953414735504,0.05697080987780975
369,Joseth,2,2,0.6931471805599453,0.0,0.00025440369979923283,0.15384615384615385,0.28103958838465737,0.0,0.007127398954962164
370,Josmyn Peckledon,2,2,0.6931471805599453,0.0,0.0004775497015558736,0.15384615384615385,0.28103958838465737,0.0,0.013379079182016246
371,Joss,1,1,-0.0,0.0,0.00023723025519598756,0.07692307692307693,-0.0,0.0,0.006646266049997076
372,Joy Hill,1,1,-0.0,0.0,0.00022052606328345077,0.07692307692307693,-0.0,0.0,0.0061782797743459815
373,Justin Massey,5,3,1.3321790402101223,4.8031696242332615e-05,0.000994606283506396,0.23076923076923078,0.540137880692053,0.00025000932399017495,0.0278649869921572
374,Jyck,2,2,0.6931471805599453,0.0,0.00041563019482970034,0.15384615384615385,0.28103958838465737,0.0,0.01164433622080861
375,Karyl Vance,4,3,1.3862943611198906,2.093059865711992e-05,0.0004800609215041307,0.23076923076923078,0.5620791767693147,0.00010894565943653392,0.013449433765888308
376,Kasporio,3,3,1.0986122886681096,0.0,0.00032786623107272764,0.23076923076923078,0.44543720880779086,0.0,0.009185532421734808
377,Kedry,2,2,0.6931471805599453,0.0,0.0003033432676727649,0.15384615384615385,0.28103958838465737,0.0,0.008498494678779795
378,Kegs,7,5,1.351783994289646,9.868313124068452e-06,0.0005847850240142437,0.38461538461538464,0.5480867959864332,5.136546251925392e-05,0.016383394472351983
