id,name,degree,peel,diversity,betweenness,pagerank,norm_peel,norm_diversity,norm_betweenness,norm_pagerank
92,Harald War-tooth,3,1,-0.0,0.010877383320274044,0.0022049858423375127,0.08333333333333333,-0.0,0.051859325622535285,0.060830326951340226
93,Hraerek the Ring-scatterer,1,1,-0.0,0.0,0.0008489789561241557,0.08333333333333333,-0.0,0.0,0.02342131476957344
94,Aud,2,1,-0.0,0.005448737267193056,0.0015613848062912344,0.08333333333333333,-0.0,0.025977556536445453,0.04307490163422668
95,Ivar Vidfadmi,2,1,-0.0,0.002728386876418942,0.0016609228937015045,0.08333333333333333,-0.0,0.013007935758293851,0.04582092126166291
96,Halfdan the Valiant,1,1,-0.0,0.0,0.0009308736625760505,0.08333333333333333,-0.0,0.0,0.0256805953841699
97,Ulf Jorundarson Aur-Godi,5,4,1.3321790402101223,0.00622265758347218,0.0010563345625050704,0.3333333333333333,0.6169531049003207,0.029667321299355676,0.029141763894077945
98,Svart,2,2,0.6931471805599453,0.003468027854880651,0.0008094103047148829,0.16666666666666666,0.3210073813591232,0.016534269364127465,0.022329709573733255
99,Lodmund,2,2,-0.0,0.0008056436139166156,0.0010399846486326156,0.16666666666666666,-0.0,0.003841009669296573,0.028690708568737018
100,Sigfus,3,2,0.6365141682948128,0.002779655954858333,0.0016794739247827629,0.16666666666666666,0.2947797410028236,0.013252367691496026,0.04633270018753625
101,Saemund the Learned,1,1,-0.0,0.0,0.0006954238435776833,0.08333333333333333,-0.0,0.0,0.019185093601210044
102,Kolbein the Young,1,1,-0.0,0.0,0.00033374687646146195,0.08333333333333333,-0.0,0.0,0.009207284339121715
103,Mord Valgardsson ,37,12,1.8102015535825664,0.056308875628602637,0.013075915852264799,1.0,0.8383328631277641,0.2684598152590411,0.36073348917209425
104,Skarphedin Njalsson,50,12,1.963102107360466,0.07284553831125115,0.015722582282049483,1.0,0.9091435188631783,0.3473004839675786,0.4337487354215961
105,Grim Njalsson,48,12,1.9463099042527157,0.03975321045615723,0.013167102916779187,1.0,0.9013667850062869,0.1895285497335119,0.36324912389483827
106,Helgi Njalsson,51,12,2.0114344451963264,0.04430639338131215,0.01595311577181125,1.0,0.9315269860960979,0.21123643562684713,0.44010860734738383
107,Hoskuld Njalsson,18,9,1.659104829419214,0.001052783987992148,0.0032160631123564396,0.75,0.7683575893101064,0.005019283226115136,0.08872354954143136
108,Hrodny Hoskuldsdottir,10,6,1.4708084763221114,0.00996991517650225,0.0026125558302544268,0.5,0.6811545811721453,0.04753285439556068,0.07207421575302837
109,Hoskuld ,2,2,0.6931471805599453,0.0,0.00042784535212095093,0.16666666666666666,0.3210073813591232,0.0,0.011803237986570703
110,Ingjald Hoskuldsson ,9,5,0.9649629230074277,0.01365888883050711,0.0025214217936655914,0.4166666666666667,0.4468895347349259,0.06512051130744122,0.06956004394491493
111,Thorhild Hrafnsdottir,4,3,1.0397207708399179,0.002753783783729304,0.0009538607520870143,0.25,0.4815110720386848,0.013129018784168152,0.02631475463533738
112,Hrafn ,1,1,-0.0,0.0,0.00038060510566446416,0.08333333333333333,-0.0,0.0,0.010499991688098499
113,Astrid of Djuparbakki,2,2,-0.0,0.0,0.0003770126226681936,0.16666666666666666,-0.0,0.0,0.010400883607205515
114,Asgrim Ellida-Grimsson,45,12,1.6994474666971469,0.07619721877667504,0.013277722866370224,1.0,0.7870409003195353,0.36328005217081893,0.36630086580254595
115,Ellida-Grim,2,2,0.6931471805599453,6.57580862249186e-05,0.0005013260109021274,0.16666666666666666,0.3210073813591232,0.0003135101435192311,0.013830394992495207
116,Asgrim,5,2,1.0549201679861442,0.003116870183322386,0.0013274318880984754,0.16666666666666666,0.48855015235667143,0.014860079947611383,0.03662069579234295
117,Ondott Crow,1,1,-0.0,0.0,0.00040650342254744723,0.08333333333333333,-0.0,0.0,0.011214464794107733
118,Jorunn Teitsdottir,3,2,0.6365141682948128,0.0009615968964410893,0.0008777932805794472,0.16666666666666666,0.2947797410028236,0.004584537025298234,0.02421623360480698
119,Teit Ketilbjarnarson,4,2,0.5623351446188083,0.01947931959634856,0.0012891479269803814,0.16666666666666666,0.26042626628656707,0.09287016446038256,0.035564532153062045
120,Ketilbjorn the Old,3,2,-0.0,0.0012500631297360965,0.0010988096397385148,0.16666666666666666,-0.0,0.005959836937333982,0.030313550481448858
121,Helga,2,2,-0.0,0.013364869072072152,0.0009753719304237771,0.16666666666666666,-0.0,0.06371873424919247,0.02690819699955079
122,Thord Beard,2,2,-0.0,0.01083719342463278,0.0011365336384911195,0.16666666666666666,-0.0,0.05166771511995133,0.03135426608785847
123,Hrapp,2,2,-0.0,0.008513366571844443,0.0011830420157238426,0.16666666666666666,-0.0,0.040588571368115105,0.03263732185117514
124,Olof,3,2,1.0986122886681096,0.0055022842358463725,0.0010256039550217986,0.16666666666666666,0.5087846619089057,0.026232848604558583,0.028293979357448436
125,Bodvar,2,1,0.6931471805599453,0.002728386876418942,0.0010877845407422748,0.08333333333333333,0.3210073813591232,0.013007935758293851,0.03000939416273925
126,Viking-Kari,1,1,-0.0,0.0,0.0006810080799732604,0.08333333333333333,-0.0,0.0,0.01878739689201909
127,Sigfus,2,2,0.6931471805599453,0.007381227765636485,0.0007426018491648725,0.16666666666666666,0.3210073813591232,0.03519095382790989,0.02048662282179612
128,Thorgerd,2,2,-0.0,0.004683647417522726,0.0010115090833369659,0.16666666666666666,-0.0,0.022329892160161378,0.02790513529484138
129,Gauk Trandilsson,2,2,0.6931471805599453,6.57580862249186e-05,0.0006893616210406027,0.16666666666666666,0.3210073813591232,0.0003135101435192311,0.019017851267086276
130,Thorhall Asgrimsson (1),17,12,0.362210557135449,0.0015110697892188624,0.0030781889819537947,1.0,0.16774541642476465,0.007204219795345272,0.08491992945939328
131,Thorhall Asgrimsson (2),1,1,-0.0,0.0,0.0003132904007636519,0.08333333333333333,-0.0,0.0,0.008642938717904136
132,Grim Asgrimsson  ,1,1,-0.0,0.0,0.0003132904007636519,0.08333333333333333,-0.0,0.0,0.008642938717904136
133,Thorhalla Asgrimsdottir,3,3,-0.0,0.0,0.0005528349034386714,0.25,-0.0,0.0,0.01525140310680482
134,Hallvard the White,2,2,0.6931471805599453,0.0,0.0010934952087008443,0.16666666666666666,0.3210073813591232,0.0,0.030166937940282086
135,Hakon Sigurdarson,17,6,1.905420043110137,0.0331420238723115,0.005958952729354466,0.5,0.882430046002438,0.1580088663953362,0.16439336518820535
136,Sigurd,2,1,0.6931471805599453,0.005448737267193056,0.0008215620476851985,0.08333333333333333,0.3210073813591232,0.025977556536445453,0.0226649473261577
137,Hakon  ,2,1,-0.0,0.002728386876418942,0.001179014991465465,0.08333333333333333,-0.0,0.013007935758293851,0.03252622580802849
138,Grjotgard,1,1,-0.0,0.0,0.0007202640766748248,0.08333333333333333,-0.0,0.0,0.019870376686404262
139,Bergljot,3,2,1.0986122886681096,0.007421984434916019,0.0012034584029193157,0.16666666666666666,0.5087846619089057,0.035385266496795784,0.03320056152574339
140,Earl Thorir,1,1,-0.0,0.0,0.0005595931108962178,0.08333333333333333,-0.0,0.0,0.015437846013309707
141,Olof Arbot,2,2,-0.0,0.002057735651644878,0.000960448488651675,0.16666666666666666,-0.0,0.00981051968673869,0.02649649465443555
142,Olvir,2,2,0.6931471805599453,0.0,0.000993561595933127,0.16666666666666666,0.3210073813591232,0.0,0.027410006706816887
143,Vandil Snaeulfsson,3,2,0.6365141682948128,0.0012466465530583278,0.0008222918603203585,0.16666666666666666,0.2947797410028236,0.005943547968081926,0.02268508112491395
144,Karl Snaeulfsson,4,2,1.0397207708399179,0.0014837494447718198,0.00082771395160244,0.16666666666666666,0.4815110720386848,0.007073966535247482,0.022834663756745897
145,Snaeulf the Old,2,2,-0.0,0.0,0.0005690618345084508,0.16666666666666666,-0.0,0.0,0.01569906562845853
146,Tofi from Denmark,1,1,-0.0,0.0,0.0007768389328704785,0.08333333333333333,-0.0,0.0,0.021431142716520066
147,"Hallgrim, a Viking",2,2,0.6931471805599453,0.0,0.0005665470675246293,0.16666666666666666,0.3210073813591232,0.0,0.015629689174925326
148,"Kolskegg, a Viking  ",3,2,1.0986122886681096,6.027364233620637e-06,0.0005716714927764498,0.16666666666666666,0.5087846619089057,2.873623510668745e-05,0.015771059907344856
149,Harald Gormsson,1,1,-0.0,0.0,0.0004976533726397252,0.08333333333333333,-0.0,0.0,0.013729075618018366
150,"Bergljot, kinswoman of Earl Hakon",1,1,-0.0,0.0,0.0003197657834193455,0.08333333333333333,-0.0,0.0,0.008821579159270104
151,Thrain Sigfusson,32,10,2.0821642458790572,0.027505936343908948,0.008424558711668213,0.8333333333333334,0.9642830712941571,0.1311380933641276,0.23241358334902923
152,Thorhild the Poetess,1,1,-0.0,0.0,0.000555368432549658,0.08333333333333333,-0.0,0.0,0.015321297162903915
153,Ketil Sigfusson ,28,12,1.5003155329810627,0.012833816219386594,0.006680674136452727,1.0,0.6948197640587778,0.0611868713921701,0.1843039461627423
154,Thorgerd Njalsdottir,3,3,0.6365141682948128,2.7734610785138435e-06,0.0005431757255568028,0.25,0.2947797410028236,1.3222832820830816e-05,0.014984929310305367
155,Thorkel Sigfusson,22,12,0.9925910687668289,0.008139809815736232,0.004002103831796897,1.0,0.45968456437764765,0.0388075914317543,0.11040854771354694
156,Mord Sigfusson ,17,12,0.8717814824679821,0.003993790844595669,0.002969284174493761,1.0,0.4037357413447912,0.01904091211828039,0.08191550425304196
157,Lambi Sigfusson,23,12,1.0680061801842538,0.008539217684545021,0.003893908024982111,1.0,0.49461049080420755,0.04071181987667372,0.10742368215253713
158,Sigmund Sigfusson  ,22,12,0.9925910687668289,0.008139809815736232,0.003709059415274235,1.0,0.45968456437764765,0.0388075914317543,0.10232414765706364
159,Sigurd Sigfusson,22,12,1.0965754342577216,0.007621474350575881,0.003072280012994909,1.0,0.5078413625363826,0.036336360357332474,0.08475691502782065
160,Runolf Ulfsson,10,6,1.6094379124341005,0.004734187245320418,0.0026350678624385247,0.5,0.74535605744397,0.022570847297026162,0.07269526929986024
161,Helga Njalsdottir,7,4,1.277034259466139,0.00032720637415374073,0.0012356017178823877,0.3333333333333333,0.5914146880117906,0.0015599985220140652,0.034087319309381026
162,Haf the Wise,3,3,0.6365141682948128,0.0,0.0005962630107971016,0.25,0.2947797410028236,0.0,0.016449481533780428
163,"Kol, overseer at Hlidarendi",3,3,1.0986122886681096,4.018242822413757e-06,0.000997308423203387,0.25,0.5087846619089057,1.915749007112496e-05,0.02751337277996976
164,"Svart, servant at Bergthorshvol",3,3,0.6365141682948128,3.785303130941769e-05,0.0004921049385930869,0.25,0.2947797410028236,0.00018046920097191708,0.013576007489124096
165,"Atli, servant at Bergthorshvol",7,4,1.5498260458782016,0.005833212285094988,0.002341092043843199,0.3333333333333333,0.7177488627272866,0.02781059069181473,0.06458517407041238
166,Brynjolf the Brawler,4,4,1.3862943611198906,0.00044016506906345316,0.0016722947019652584,0.3333333333333333,0.6420147627182464,0.0020985436452976135,0.04613464246632097
167,Thord Freed-man's son ,9,5,1.8891591637540215,0.0033994337933011235,0.0023369745881226013,0.4166666666666667,0.8748993765470902,0.016207238342926374,0.06447158323781724
168,Sigtrygg,1,1,-0.0,0.0,0.0003087384437450664,0.08333333333333333,-0.0,0.0,0.008517361025570536
169,Gudfinna Thorolfsdottir,2,2,0.6931471805599453,7.411666320842032e-05,0.0004717395023870832,0.16666666666666666,0.3210073813591232,0.00035336073559320087,0.013014173431448438
170,Sigmund Lambason,11,8,1.540305825226517,0.0033186387180980446,0.003061503976033627,0.6666666666666666,0.7133398985317032,0.01582203741819256,0.08445962973963049
171,Lambi Sighvatsson,2,2,0.6931471805599453,0.000102487902810015,0.0004816081971139246,0.16666666666666666,0.3210073813591232,0.0004886242736604608,0.01328642730051652
172,Skjold,5,5,1.3321790402101223,6.926682745854896e-05,0.0013118401882201258,0.4166666666666667,0.6169531049003207,0.0003302385191590691,0.03619055779185505
173,Gizur Teitsson the White,48,12,1.7972072614632417,0.10818027859154276,0.011836951761193936,1.0,0.8323150016939627,0.5157634081864881,0.32655340996536597
174,Isleif Gizurarson the bishop,1,1,-0.0,0.0,0.00031428928580364284,0.08333333333333333,-0.0,0.0,0.008670495585799957
175,Geir the Godi,9,5,1.2730283365896256,0.004863646912013146,0.00233471941876432,0.4166666666666667,0.5895594820056472,0.023188062928058455,0.06440936846674665
176,Thorkatla Ketilbjarnardottir,2,2,0.6931471805599453,0.00029096543469184867,0.0006400453706563774,0.16666666666666666,0.3210073813591232,0.0013872151765087328,0.017657332946612002
177,Otkel Skarfsson,14,6,1.8711604142318063,0.02346748802380125,0.0058330940201003255,0.5,0.8665638720338963,0.11188427098095453,0.16092122206302012
178,Skarf,3,2,1.0986122886681096,0.0042842571174524,0.0008477358979381803,0.16666666666666666,0.5087846619089057,0.020425747476464848,0.023387021744003596
179,Hallkel Ketilsson,3,2,0.6365141682948128,0.0027804844995609375,0.0011798052947684966,0.16666666666666666,0.2947797410028236,0.013256317885054538,0.03254802840076676
180,Grim the Grimsnes,1,1,-0.0,0.0,0.0005528076273818125,0.08333333333333333,-0.0,0.0,0.015250650625122257
181,Thorgerd Masdottir,2,1,0.6931471805599453,0.008161051172322343,0.000808490504685818,0.08333333333333333,0.3210073813591232,0.038908862334454807,0.02230433447361989
182,Mar son of Brondolf,2,1,-0.0,0.005448737267193056,0.0011609456702270707,0.08333333333333333,-0.0,0.025977556536445453,0.032027736113620704
183,Brondolf son of Naddod the Faroese,2,1,-0.0,0.002728386876418942,0.0014047749744476087,0.08333333333333333,-0.0,0.013007935758293851,0.038754408009313894
184,Naddod the Faroese,1,1,-0.0,0.0,0.0008167984292610457,0.08333333333333333,-0.0,0.0,0.02253353039791772
185,Thorgeir Otkelsson,7,5,1.277034259466139,0.0007975276431177757,0.0019642655603629676,0.4166666666666667,0.5914146880117906,0.0038023157334475402,0.054189425601693826
